verb,sentence,verb_idx,label
cool,"Observers said the surprise move , just before the four - day midautumn festival holiday , was designed to cool the stock market investment craze ",19,1
cool,"Nasdaq indexes -- which he says are overrated as proxies for small - stock performance -- '' did cool off since the end of May , but their superior performance in the beginning of the year was so good , that should n't be any surprise to anyone . '",18,1
cool,"Foreign central bankers like to think that with U.S. economic growth apparently cooling , the Federal Reserve is less compelled to further tighten monetary policy before the November presidential election ",12,1
cool,But Madison Avenue 's interest in Mr. Tyson is cooling because of the barrage of negative publicity about an alleged suicide attempt and his stormy marriage to actress Robin Givens ,9,1
cool,"Britain , expected to be the European growth '' locomotive '' at more than 3.5 % , recently raised interest rates again to cool off its '' overheating '' economy ",23,1
cool,The Federal Reserve has shown its alarm over wage inflation by nudging interest rates higher in an attempt to cool economic growth ,19,1
cool,"The rate increase by West Germany was a surprise , however , because some economists thought the Bundesbank would n't risk cooling its domestic economy ",21,1
cool,'' The army would n't be able to cool it down or control it ,8,1
cool,Several analysts wondered if the rise was ordered to cool down an overheating economy or rather to present a clear signal to the market that British Chancellor of the Exchequer Nigel Lawson is in command of interest rate policy ,9,1
cool,But some marketing consultants see signs that the 1980s new - product boom is cooling a bit ,14,1
cool,"He also said that if the dispute ca n't be settled by the end of the new cooling off period , Messrs ",17,1
cool,But profit - taking helped cool the rally ,5,1
cool,"While the 17 male supers who play guards and courtiers cool our heels , we are shoehorned into a room 15 feet square , reading newspapers and exchanging small talk ",10,1
cool,Today 's slogan : '' The fever of war will not cool down while -LRB- Iraqi President -RRB- Saddam Hussein is in power . ',11,1
cool,"The Boston - area condominium market , for years one of the hottest in the country , has finally cooled off ",19,1
cool,"Yesterday 's half - point increase in base rates to 9.5 % is n't likely to be enough to cool inflationary pressures because it did n't trigger a rise in mortgage rates , said Gwyn Hacche , an economist at James Capel & Co . '' Mortgage rates are one of the main mechanisms by which a change in interest rates affects the demand for consumer credit , '' he said ",19,1
cool,Yesterday 's sell - off cooled inflationary fears throughout the financial markets ,5,1
cool,"Trying to cool controversies fueled by his visit with dissidents and with Jews denied the opportunity to leave the Soviet Union , he suggested in his news conference that emigration restrictions were largely bureaucratic obstacles that he and the Soviet leader could jointly overcome ",2,1
cool,"But , he said , armed troops loyal to the Panamanian dictator '' kind of cooled that down . '",15,0
cool,When the Detroit Free Press cools down ,5,0
dance,'' You 're not going to be able to dance and diddle here . ',9,1
dance,He just might dance into the 1990s ,3,1
dance,"He proposed what ministers in many countries have only danced around -- movement toward a global fixed - rate system , possibly linked to gold ",9,1
dance,"Mr. McMillin doubts a rash of food takeovers will occur , because many companies already are dancing to Wall Street 's tune ",16,1
dance,"He has been in public life a long time , and no large skeletons have come dancing out of the closet yet ",16,1
dance,"Mr. McVeigh , a seven - year Smith Barney veteran , said his department was profitable until the crash and until Primerica '' started dancing on my head . '",24,1
dance,"The pas de deux danced the past week by Secretary of State Shultz and Senator Sam Nunn has been dreadful political ballet , with the Reagan administration discovering what happens when you choose to dance with your political enemies ",34,0
dance,"In interviews , he says , '' you 're always dancing , always having to show your best side , every day trying to be up when you already know what the outcome will be . '",10,0
dance,"I , for one , am '' dancing on the ceiling . '",7,0
dance,Yet a stroll through any department store makes it plain that '' yuppie puppies '' have visions of dollar - signs dancing in their heads ,21,0
destroy,"Mr. Davis openly has a bone to pick with urban renewal , but this hardly seems a prejudice on his part : Urban renewal did in fact come into Fulton and systematically destroyed the old neighborhood , and there was n't anything subtle about it ",32,1
destroy,'' Any company in this market that hiccups is just destroyed ,10,1
destroy,"The two - year - old program designed principally to stem soil erosion is reducing American exports , destroying jobs , and squandering billions of dollars on a pseudo - problem ",18,1
destroy,"This destroys cancerous cells but also wipes out the patient 's '' good '' white blood cells that guard the immune system , leaving a patient vulnerable for almost a month to death by infection ",1,1
destroy,"Excessive rates of income tax destroy enterprise , encourage avoidance , and drive talent to more hospitable shores overseas ",5,1
destroy,"Claiborne had said in its complaint last month that Avon 's failure to meet its obligation for the Fall and Christmas seasons , which together account for more than 70 % of annual sales for the venture , would '' irreparably harm and likely destroy the business . '",44,1
destroy,"Claiborne says in the complaint that Avon 's failure to meet its obligations for the '' crucial 1988 Fall Christmas seasons , which together account for over 70 % of annual sales , '' would '' irreparably harm and likely destroy the business . '",40,1
destroy,"'' The Jew and the bank now dominate everything : Europe and enlightenment , the whole civilization and socialism -- especially socialism , for with its help the Jew will eradicate Christianity and destroy the Christian civilization . '",33,1
destroy,"'' If Roger had purposely set out to destroy all morale in what was once the most confident and secure company going , he could n't have done a better job , '' Mr. Lee quotes an unnamed GM executive ",8,1
destroy,"After a recent Barron 's magazine article about the fund 's woes , Kenneth Edlund , a Delmar , N.Y . , investor , groused in a letter to the publication 's editor that for five years he '' watched in disbelief as , during the great secular bull market , David Baker destroyed my young son 's $ 17 , 000 college nest egg . '",53,1
destroy,The rollback destroyed this steady progress ,2,1
destroy,"{ Ethiopian strongman Mengistu Haile Mariam } has destroyed the traditional farming economy with communist controls on prices , by confiscating all land , and by making the state the sole buyer and seller of food ",8,1
destroy,"In any event , Mr. Dhlomo understands better than do most U.S. congressmen that if the South African economy is destroyed by sanctions , so , too , will be the prospects for revolutionary , or even evolutionary , change ",20,1
destroy,"Mr. Meese of course had good personal reasons for the infernal device he left behind ; Washington 's Democrats have been trying to destroy Ed Meese since the day he arrived in town , for no reason other than that he looked like an easier target than Ronald Reagan ",23,1
destroy,"One man who felt the brunt of Mr. Atwater 's tactics is liberal Thomas Turnipseed , whose bid for Congress was effectively destroyed when Mr. Atwater surreptitiously revived a three - year - old story about the Democrat 's psychiatric treatment for depression as a young man ",22,1
destroy,"Second , the U.S. has tried to squeeze Panama 's economy without destroying it , both to spare ordinary Panamanians further suffering and to permit recovery once Gen. Noriega goes ",12,1
destroy,"'' It would be much too much to say this will destroy either the parent company or { Cosmos } , '' says Dan Nielsen , an analyst with SBCI Securities -LRB- Asia -RRB- Ltd ",11,1
destroy,But really it is the day that all four Tyrones come face to face with the ghosts that have haunted them and the demons that have nearly destroyed them ,27,1
destroy,Public reaction to this melodrama nearly destroyed the administration and solidified the belief that no moderates existed in Iran ,6,1
destroy,"Finally , that act would streamline procedures , allowing states to set or change individual permits without needless EPA review ; EPA to issue targeted requirements rather than comprehensive federal cleanup plans that destroy local initiatives ; and enforcement to become both swifter and fairer through self - executing citations reviewed by expert administrative law judges , not cases pursued in hundreds of backlogged district courts ",33,1
destroy,And the Australians felt they could tinker with their beer without destroying that image ,11,1
destroy,"An example : Last fall , Joseph Biden 's campaign was destroyed after a leaked videotape showed similarities between his speech and one given by British Labor Party leader Neil Kinnock ",11,1
destroy,"Weeks later , '' Penthouse finally realized that Dominion was intentionally destroying the deal , '' sought other financing , failed , and had to abandon the project , the judge said ",11,1
destroy,"Pace Industries Inc. was in the process of selling its Rheem Manufacturing Co. unit , a maker of water heaters , when the stock market collapsed last year and destroyed the buyer 's financing plans ",29,0
destroy,"But a KKR spokesman , saying the RJR - Shearson group would sell more RJR assets in a takeover than KKR , denied any such plan : '' They think we want to destroy Atlanta ",33,0
destroy,"Astrotech went into a deep tailspin two years ago , officials say , with the explosion of the Space Shuttle Challenger , which destroyed hopes of near - term commercial space travel ",23,0
destroy,Mr. Berg 's murderers were bent on destroying what they call ZOG -LRB- Zionist Occupied Government -RRB- ,7,0
destroy,"The point of view of the economist here misses the essential by being too technical , namely that the values associated with a free - market economy can be destroyed by the tax system ",29,0
destroy,A person who actually believes in something is likely to have his or her reputation and career destroyed by letting substance get in the way of image ,17,0
destroy,"They are so consumed by their own power , by a Mussolini - like ego , that their willingness to run over normal human beings and to destroy honest institutions is unending . '",27,0
destroy,The CDC report did not deal with the so - called '' good cholesterol '' -- the high - density form of lipoprotein that gathers up cholesterol in the body and carries it to be destroyed ,35,0
destroy,"Indeed , the unrelieved pursuit of sales growth for its own sake , far from creating value , often destroys it ",19,0
destroy,'' This case is the next logical step in our efforts to put a halt to Lorenzo 's oppressive and unlawful campaign to destroy organized labor at Eastern . ',23,0
destroy,There is n't any indication that it could destroy the AIDS virus itself ,8,0
destroy,"Equally important , his Socialist government absorbed and then , in effect , destroyed the French Communist Party ",13,0
destroy,"'' We do n't need the government trying to destroy the industry because of a few bad apples , '' says David L. Ganz , an ANA board member and a lawyer for some coin dealers ",9,0
destroy,"In a test against listeria grown in cole slaw , lysozyme destroyed it without affecting the quality of the food ",11,0
destroy,But Mr. Hewett says a prolonged argument in the Kremlin over how and when to introduce market - oriented prices could delay other reforms and even destroy them if the price issue is n't honestly resolved ,26,0
destroy,"The plan to make Apple into a consumer marketing giant , orchestrated by both Mr. Sculley and Mr. Jobs , was pure lunacy and nearly destroyed the company ",25,0
destroy,"This objectivity , however , need not destroy the work 's subjectivity , and Mr. Palmer is wrong in asserting that moral - rights advocates '' claim that a work of art is simply an extension of the personality of the artist . '",7,0
destroy,Judges thus destroyed the time frame used in assessing risk ,2,0
destroy,"Equally important , his Socialist government absorbed and then , in effect , destroyed the French Communist Party ",13,0
destroy,"Eric Johnson , the researcher , found that it also destroys certain kinds of botulism ",10,0
destroy,Whether that should be welcome news or cause for alarm depends on one 's confidence in the ability of Congress to write rules for markets without destroying them ,26,0
destroy,"The press release for an upcoming miniseries describes Nina , its heroine , as '' a manipulative woman determined to love and , if need be , destroy the men in her life . '",27,0
die,"Long term , he says Newnam will live or die on its efforts to stress quality ",9,1
die,"Thus , while government officials concede apartheid must die , they ca n't bring themselves to kill it ",8,1
die,"There were many who thought that the dream would die with the dreamer , but it continues on ",9,1
die,"'' We can play democracy until we die of '' democratitis acuta '' and our post mortem will be very democratic , but very dead . '",7,1
die,"In order to focus federal resources on the SSC , its backers decided that Isabelle had to die ",17,1
die,"Roberto Macedo , president of the Association of Sao Paulo Economists , said in a statement that , '' This pact was born distorted and will die distorted . '",26,1
die,The first time I read an article by humorist P.J. O'Rourke -- '' Among the EuroWeenies '' in Rolling Stone magazine -- I thought I was going to die laughing ,28,1
die,It recently earmarked $ 50 million to patch up the 70-year - old Mustang assembly plant ; both the plant and the car had been scheduled to die ,27,1
die,Recruit Cosmos is turning into the scandal that refuses to die -- but also refuses to spin out of control ,10,1
die,"Neither man is currently a government official , but the idea of a reprise of Mr. Kissinger 's famed opening to China in the early 1970s is so tantalizing that the rumor refuses to die ",34,1
die,"Traditions die hard , and the Fed has n't shaken its habit of targeting the real economy -- under the notion that inflation , too much money chasing too few goods , is prevented by curtailing the production of goods ",1,1
die,"A SUMMING UP : Besides rescuing the brokers , the Hong Kong government has had to commit hundreds of millions more in recent years to bail out seven banks , including Hang Lung and Overseas Trust ; though it had no legal obligation to save them , letting them die might have precipitated full - scale panic ",49,1
die,"'' We 're waiting for inspiration , one way or the other , '' one equity salesman said , adding that '' at the moment , there 's absolutely nothing to make the market die a death nor spur it on . '",34,1
die,"But Mr. Bergen , still thinking about Dan Quayle , wants most to say in 1992 about a President Bush : '' He did n't die . '",25,1
die,The last clatterings of a standing ovation die down ,7,1
die,"But fires that have charred about 675 , 000 acres in Alaska were left to die on their own ",15,1
die,"Soviet leader Gorbachev , in a second address to the forum , appealed to the 5 , 000 delegates to adopt his restructuring proposals , saying '' socialism will die unless we reform '' the Soviet political system ",29,1
die,"This provides greatly enhanced trouble - shooting capabilities when something does go wrong , and can even be used to automatically switch in a good spare card if something does die ",30,1
die,"'' If we do n't do something to address the needs of the urban poor , then the core of our cities will die , '' says Frank Lomax , executive vice president of the National Urban League ",23,0
die,"Jack Scowen , a Conservative member of parliament from northern Saskatchewan , said that '' unless somebody wants to stir up a bunch of garbage , '' the language issue should be '' left to die . '",35,0
die,"If he and the Senate differ sharply on the answers , the treaties probably will die in the Senate , and the setback to U.S.Soviet relations will be severe ",15,0
die,"One reason there 's room for more magazines is because so many die , industry officials say ",12,0
die,"Other magazines may survive five , 10 , even 25 or 50 years and then die ",15,0
die,"Jack Scowen , a Conservative member of parliament from northern Saskatchewan , said that '' unless somebody wants to stir up a bunch of garbage , '' the language issue should be '' left to die . '",35,0
dissolve,"In the extreme we have revolution , where the existing social contract is dissolved ",13,1
dissolve,Puma spokesman Uto Duethorn said Mr. Becker and Puma mutually agreed to dissolve the agreement this month ,12,1
dissolve,"So , as the team investigating the disaster homed in on two top generals , on May 27 President Zia dissolved the civilian side of the government , alleging the civilians were corrupt and that Pakistan needed more religion ",20,1
dissolve,The Ukrainian Autocephalous Orthodox Church was formally dissolved by Moscow in January 1930 ,7,1
dissolve,"'' Of course , the bondholders will have to ask : Is dissolving the company better than reorganization ? '",12,1
dissolve,Tennis Lady said that after the sale it expects to '' dissolve the company or invest in new businesses . ',11,1
dissolve,"He acknowledges that some will see this as a threat to freedom , but he soothes : '' Liberation , however , comes in various forms , either by overthrowing the external compulsion or dissolving the inward objection through a change of will , through sublimation . '",34,1
dissolve,"And its matter - of - fact citizens are taking the long view - as befits a place where , in the words of Mr. Dyer 's Boonville history , '' past and present slowly dissolve one into the other . '",35,1
dissolve,"This relationship will be characterized by caution and hard - nosed realism about mutual interests , say Soviet and Chinese officials , rather than by the euphoria and stifling closeness of the past that dissolved into suspicion and then bitter border clashes in the l960s ",34,1
dissolve,"The lower court had enjoined the effect of its decision , pending the appeal , but the appeals court dissolved the injunction ",19,1
dissolve,"Many doubt those ties will ever dissolve , and wonder how lasting the Thatcher Revolution will prove ",6,1
dissolve,"But in the intervening years , so much criticism has been poured upon Chamberlain 's failed policies that they have dissolved into caricature ",20,1
dissolve,"Afterward , Enrique '' Quique '' Galarza , Cojunto 's lively , goateed , 40-ish lead singer , explained that he and his colleagues recently dissolved a pre - existing group and started Cojunto , so they do n't have any home turf dates either ",25,1
dissolve,This was one of the lesser - known reasons why President Zia abruptly dismissed the whole cabinet and dissolved the national assembly on May 29 ,18,1
dissolve,"The appeals court 's decision affirmed sanctions of $ 50 , 000 against Ray L. LeFlore and $ 50 , 000 against his former law firm , Pavelic & LeFlore , which was dissolved in 1986 after U.S. District Judge Robert W. Sweet imposed the sanctions ",33,1
dissolve,"Cannons Engineering , a closely held concern that was convicted several years ago for criminally falsifying incinerator reports it filed with the state of Massachusetts , was dissolved as a corporation , EPA officials said , but has been technically '' revived '' for purposes of litigation ",27,1
dissolve,"Yet when Mr. Blackwell asked Ms. Pfeiffer to relinquish her title to Cary Brokaw , the man she 'd hired to run marketing and distribution , she preferred to see the company dissolve ",32,1
dissolve,We can also see dissolving a central tenet of those who ' ve long argued that the large budget and trade deficits of the Reagan years have left the U.S. economy tottering on the edge of ruin ,4,1
dissolve,"Four years later he dissolved Parliament , which 13 years after that stripped him of power ",4,1
dissolve,"The Suez group has said it will dissolve the Belgian company 's current 23-member board and create a two - tier management , with a chief executive running day - to - day operations and a management committee that defines strategy ",7,1
dissolve,"An initially orderly crowd dissolves into a melee of people swapping pins , Frisbees , and bubble gum ",4,1
dissolve,"The paved highway abruptly turns into a dirt road , and South Africa , without warning , dissolves into Bophuthatswana ",17,1
dissolve,"The lighting is cool throughout ; the sets are wispily painted scenes of trees and a castle , which dissolve easily from exteriors to interiors ",19,1
dissolve,"Last week after months of litigation , the company was dissolved , and the trademark was sold for $ 8 million to a Stamford , Conn . , investment firm ",10,1
dissolve,"Last week after months of litigation , the company was officially dissolved , and the trademark was sold for $ 8 million to a Stamford , Conn . , investment firm ",11,1
dissolve,Mitterrand dissolved parliament Saturday ,1,1
dissolve,"Most American cities show to their best advantage when seen from a height or a distance , at a point where the ugliness of the buildings dissolves into the beauty of an abstraction ",26,1
dissolve,Mr. Donovan was fired and the OSS dissolved by presidential order well before the Nuremberg trials came under way ,7,1
dissolve,And Ronnie Graham was so hip a laid - back comic that sometimes he did n't have to say a word to have the audience dissolve in laughter ,25,1
dissolve,One result : Mr. Bushkin 's law firm here plans to dissolve ; much of its business was Carson - related ,11,1
dissolve,"Jamie Securities Inc . , once one of Wall Street 's most powerful arbitrage firms , is dissolving because of the continuing legal problems of John A. Mulheren Jr . , its managing partner arrested for allegedly threatening to kill insider trader Ivan F. Boesky ",17,1
dissolve,"Jamie officials said that the firm already has discontinued all investment activities , but that a number of legal and administrative matters must be resolved before the firm and its parent , Caronan Partners , can be dissolved ",37,1
dissolve,"A state judge in Manhattan ordered White & Case to provide an accounting of the firm 's assets as of June 30 , the day lawyers in the firm voted to dissolve their partnership and re - form without longtime partner Evan R. Dawson ",31,0
dissolve,"That agreement was dissolved after a regulatory challenge , but Seagram ultimately won Martell with an offer valuing the company at 5.25 billion French francs -LRB- $ 820.6 million -RRB- ",3,0
dissolve,Haiti dissolved an agency that administered major development projects ,1,0
dissolve,"In May , Pinnacle said the partnership between SunCor and Mr. Diddy had been '' dissolved '' so that SunCor could control development of the property that the partnership had acquired , but Pinnacle did n't give further details of his departure ",15,0
dissolve,"The chief problem Mr. Wright 's disclosure amendments correct is his previous failure to report on the underlying assets of Mallightco , a partnership Mr. Wright had with Fort Worth developer George Mallick , since dissolved ",35,0
dissolve,"The remaining members have agreed to dissolve the facility , though they say they may form a new , smaller claims agency ",6,0
dissolve,"The partnership was dissolved so that SunCor '' could directly and completely control the development '' of nearly 2 , 000 acres of property the partnership had purchased ",3,0
dissolve,"If not , Mr. Mitterrand would dissolve parliament and call new elections ",6,0
dissolve,The announcement Friday follows a court ruling earlier last week dissolving a preliminary injunction that had prevented the IRS from taking such action ,10,0
dissolve,Mr. Stambaugh then moved to Florida and filed for divorce there ; a Florida circuit court dissolved the marriage but left the financial settlement to be determined elsewhere because the couple 's principal assets were Pennsylvania real estate ,16,0
dissolve,But a union - company panel later reviewed the pay of workers whose responsibilities had changed as job demarcations dissolved ,19,0
dissolve,A merger accord between Braniff and Pan Am was dissolved after Braniff failed to get sufficient cost concessions from Pan Am unions ,9,0
dissolve,"In an extraordinary act of courage , the archbishop of Manila , Jaime Cardinal Sin , has just stated publicly that the Philippine bishops ' own social - action organization was so '' highly infiltrated '' that it would have to be dissolved ",42,0
dissolve,"JAMIE SECURITIES Inc. is dissolving , firm officials have said , but the company has n't formally announced the move ",4,0
dissolve,"In general , though , as long as the spouse who filed for divorce is a bona fide resident of the state that grants the divorce , the state '' where the marriage is dissolved is where the law -LRB- on financial settlement -RRB- applies , '' says Ms. Gold - Bikin ",34,0
dissolve,But Mr. Mitterrand has said he would n't dissolve parliament and call new elections unless it voted down his government ,8,0
dissolve,"If Mr. Icahn is successful in dissolving that agreement , he could seek Pennzoil 's support for his plan , which , like Texaco 's plan , includes a $ 3 billion settlement ",6,0
dissolve,"The Doles said they had n't known about the gain because it was in a blind trust , dissolved over the weekend , that was set up by Mrs. Dole in 1985 when she was secretary of transportation ",18,0
dissolve,"Carl C. Icahn , Texaco Inc. 's major shareholder , sued to dissolve the company 's agreement with Pennzoil Co. that bars Pennzoil from supporting his reorganization plan for Texaco ",12,0
drag,"GM 's sales were apparently dragged down by a lackluster performance at its Chevrolet division , which saw sales drop 6 % ",5,1
drag,"A late Tokyo rally concentrated in railways and banks helped indexes trim their losses , but electrical stocks , which fell sharply early in the afternoon session and dragged the indexes with them , failed to recover ",28,1
drag,"But even though the leaders of the Communist Party have accepted much of Solidarity 's platform , they are dragging their feet ",19,1
drag,Everybody stands up at the session to make sure the meeting does n't drag on and interrupt the day 's routine ,13,1
drag,"'' As a result , gold and silver were dragged down more by platinum than by crude oil , '' he said ",9,1
drag,"Every four years we can count on a presidential election , the Olympics , and Mr. Schlesinger dragging out his tired old essay on why he does n't like the electoral college ",17,1
drag,'' That would cause Boeing to finally move on the 7J7 and stop dragging its feet . ',13,1
drag,"That in turn will help drag down growth next year , it adds ",5,1
drag,"If the June deficit turns out to have been significantly wider than in May , many analysts expect the dollar to drop sharply and to drag bond prices down with it ",25,1
drag,"Big technology stocks , hit hard by yesterday 's downturn on Wall Street , dragged down the main over - the - counter market indicators ",14,1
drag,"Oil shares , higher at the end of the morning session on a flurry of merger rumors , gave back most of their gains in the afternoon , while financials such as brokers fell , dragging down the Nikkei index ",35,1
drag,The oil - service business has been dragging the company 's stock price down since the oil industry peaked in 1981 ,7,1
drag,"While broadcasting revenue increased 9 % in the quarter , earnings were dragged down by weak national sales and Gannett 's investment in GTG Entertainment , a new TV production company headed by Grant Tinker ",12,1
drag,"'' In the long run , that does more for a car 's image than if you drag your feet and wait . '",17,1
drag,Sales are dragging for many reasons ,2,1
drag,A recently proposed credit for Ecuador has yet to be completed and Brazil 's bank debt talks have dragged on for weeks longer than expected ,18,1
drag,"Yesterday , Wall Street analysts said they expect the state - Lilco negotiations to drag on for perhaps another three to four months ",14,1
drag,The U.S. side was angry that talks were dragging ,8,1
drag,"And while profits are booming at Capital Cities ' TV stations , ABC 's loss dragged down the broadcast group ",15,1
drag,"The Japanese government is still reeling from U.S. accusations last summer that MITI dragged its feet in investigating the shipment by the Toshiba unit , Toshiba Machine Co . , of sophisticated milling machines to a Soviet shipyard in 1983 and 1984 ",13,1
drag,"-- With the only refinery in Panama , Texaco was dragged into a controversy with the Reagan administration over tax payments to the Noriega regime ; it now has stopped making such payments ",10,1
drag,"But yesterday it was a dollar - boosting dispatch from a Japanese news service that was primarily responsible for dragging precious metals prices back down , analysts said ",19,1
drag,Failure to pull off the buy - back can only add to problems that have dragged Home Shopping 's stock down from a peak of $ 47 a share in January 1987 and left management with credibility problems ,15,1
drag,"That implies production slowdowns , which could result in job losses and weaker consumer spending , which in turn would cause the economy to drag its heels further ",24,1
drag,"'' Things are really rapidly falling into place , '' said a Navy official who previously had complained that the Pentagon brass was dragging its feet on the project ",23,1
drag,"However , a lawsuit could drag on for years ",5,1
drag,The international debt crisis will drag on ,5,1
drag,A recession could trip up the Canadian dollar 's recovery and a resumption of the dollar 's decline against other major currencies would almost certainly drag the Canadian dollar down too ,25,1
drag,"In fact , the biggest problem facing a Jimmy Snyder or Gary Hart today is n't the loss of job or candidacy but the likelihood that he will have to drag his offense forever , like a tin bell , all across the land ",30,1
drag,"Mr. Bluey 's job is difficult because accounting investigations , unlike insider - trading cases , can drag on and draw little fanfare ",17,1
drag,"'' Most people can not believe that in the late 1980s this racist stereotype is still in existence anywhere , '' says Dara Demmings , an Interfaith Center executive , who says the company is dragging its feet ",35,1
drag,"The U.S. and Pakistan long had sought such a '' front - loading '' of the agreement to ensure that the Soviets do n't reap the political benefits of beginning a withdrawal , and then drag their feet in carrying it out ",35,1
drag,Cautious bureaucrats drag their feet while progressive colleagues and scientists urge reform ,2,1
drag,"That implies production slowdowns , which could result in job losses and weaker consumer spending , which in turn would cause the economy to drag its heels further ",24,1
drag,'' He could n't take being dragged in ,6,1
drag,A recession could trip up the Canadian dollar 's recovery and a resumption of the dollar 's decline against other major currencies would almost certainly drag the Canadian dollar down too ,25,1
drag,Mr. McKay has just dragged into the mud the reputation of a former prime minister and current foreign minister of one of this country 's closest allies and in the process spotlighted the political sensitivities of the volatile Middle East ,4,1
drag,"Yesterday , Alan J. Brody , Comex chairman , president and chief executive officer , accused Nymex of dragging its feet on the closely watched talks ",18,1
drag,"Even so , the biggest issues on the National Association of Securities Dealers automated quotation service did better yesterday than those in the Dow , which was dragged down by disappointing special earnings gains reported by IBM ",27,1
drag,"Johnson was then moved in other conversational directions , but the conclusion of his thought was clear : It 's tough to move fast when you 're dragging a tree ",27,1
drag,"The Peloponnesian War , that devastating conflict between Sparta and Athens that broke out in 431 B.C. and dragged on until 404 B.C . , has long been regarded as the turning point in the career of the Athenian experiment in democracy ",18,1
drag,"It began to drag us into it , '' says Richard Behar , the 27-year - old magazine writer who founded the group ",3,1
drag,"But as the dispute over Nagorno - Karabakh has dragged on , the mood here has grown increasingly anti - Russian ",9,1
drag,"Though Telepictures was considered a high - flying entrepreneurial company when it merged with Lorimar , Lorimar 's troubles dragged the company down after the merger , and Mr. Garin clashed over strategy and style with Lorimar Chairman Merv Adelson ",19,1
drag,Their recent hostile tender offer for Chicago - based USG dragged on for months before the company defeated them earlier this year with a sweetened recapitalization plan ,10,1
drag,"They never say excuse me , '' says Jacqueline Yun , a crop - haired Korean - American , as she drags on a cigarette ",21,1
drag,"The usually buoyant muscle man drags his way through the picture , though director Walter Hill probably should share the guilt for Arnold 's apparent lethargy ",5,1
drag,"Homework -- '' papers and papers and papers , '' Mrs. Laine says -- drags on for hours ; Finn and Blue wake up early some mornings just to finish ",14,1
drag,But the bigger companies ' stocks have dragged down the group 's performance ,7,1
drag,"'' Advertisers are expected to drag their heels a little bit -LRB- now -RRB- , arguing that , hey , there just are n't that many eyeballs out there . '",5,1
drag,"The lengthy , so - called prudency review is likely to drag into public view the troubled history of the plant ",11,1
drag,"And because of a writers ' strike that has just dragged into its 15th week , there have been few movie and television deals to cut ",10,1
drag,"'' We wanted an arresting headline that would drag people into the body copy , '' says Tambrands spokesman Paul Konney ",8,1
drag,The statement is enough to drag one back to one 's dog - eared copy of Madison 's 10th Federalist to read again that government sometimes exists to protect imperfect people from one another ,5,1
drag,"As negotiations dragged on , Mr. Finkelstein , known as a straightforward man , exclaimed , '' We 're getting nowhere , and it 's getting late . '",2,1
drag,An Aer Lingus spokesman claimed Italy is dragging its feet because Alitalia plans to start flights between Milan and Manchester this month ,7,0
drink,"Ethnic hatred and economic hardship , neither of them new to Yugoslavia , have begun to blend over the past few weeks into a political poison the country 's leaders may be about to drink ",34,1
drink,"Ronald Reagan , as popular on Main Street , U.S.A . , as any recent president , expressed his affection for the SBA by marking it for extinction , along with Amtrak , the Export - Import Bank , the Economic Development Administration and other programs deemed to be drinking too deeply from the federal budget trough ",49,0
drown,Realism might drown it ,2,1
drown,"'' Without voodoo , we would drown in our misery . '",6,1
drown,"Here in Ohio , some Democrats worry that Mr. Bush 's dismissal of his opponent as a Massachusetts liberal may drown out the Democrat 's message on the economy ",20,1
drown,"Meanwhile , GOP nominee George Bush 's day was largely drowned out by union shipyard hecklers at a marine ironworks plant in Portland , Ore ",10,1
drown,"The long war over , blacks found that they had little more than the freedom to drown in the white world 's misery ",16,1
drown,A rippling of boos at the introduction of Mr. Bentsen was drowned out by organ music ,11,1
drown,"This , for many American communities , is the latest alternative to drowning in garbage ",12,1
drown,"He noted that the Minnesota Twins , accustomed to the deafening Metrodome noise , used visual signs to communicate during critical plays , while the losing Cardinals yelled to each other , and were drowned out . . . ",34,1
drown,"It reported the cheers for the conservative opposition candidate aimed at drowning out the orchestrated chants for the government party 's man , and how ruling - party followers were taunted with cries of '' sheep '' and '' rats '' as security guards surrounded Mr. Salinas ",11,1
drown,France was drowning in wheat and it needed to get wheat out of warehouses ,2,1
drown,"Especially for Sen. Gore , who must worry that all the publicity enjoyed by the winners in Iowa and New Hampshire could all but drown him out ",24,1
drown,"'' By lending for reckless deals , some lenders are helping the borrowers drown themselves , '' asserts Dean Dickie , an attorney specializing in bankruptcy law ",13,1
eat,"'' These guys who are poisoning our youth with drugs and who are making money on it , we 'll make them eat it , '' he said ",22,1
eat,Some 16 % of surveyors for Zagat 's restaurant guide said they had felt the pinch and were eating out less often than last year ,18,1
eat,The commissions would eat up my profits . ',3,1
eat,"Domestic private consumption has been eating up about $ 3 billion or more a year , even during the war ",5,1
eat,"A spokesman for Mr. Dingell said , '' The exemptions ate the rule . '",10,1
eat,"Out - of - home entertainment -- such as films , sporting events , eating out , dancing , theater , shopping and amusement parks -- was a leisure - time activity for 43 % of respondents . -LRB- The survey included multiple responses . -RRB-/-R",14,1
eat,"The honor of these Pulitzer - predators will be vindicated only if Mr. Anderson does all sorts of demeaning acts pursuant to article 48a of the Civil Code of California , mostly in the order of eating humble pie ",36,1
eat,"'' I thought I was eating him alive , '' recalled a rueful Mr. Bailey of a long - ago debate ",5,1
eat,"Washington then all but put the game away by eating more than six minutes of the clock , and caging the Bears deep in their own end , with a drive in which Williams completed two third - down passes ",9,1
eat,"'' Suddenly with Monday , they not only had to do an enormous amount of selling , they had an enormous holdover , and the front - runners just ate them alive , '' said Mr. Kirby ",29,1
